http://www.w3.org/2000/01/rdf-schema#seeAlso,6
http://dbpedia.org/property/publisher,6
http://dbpedia.org/ontology/firstAppearance,6
http://dbpedia.org/ontology/background,6
http://dbpedia.org/property/placeOfDeath,6
http://dbpedia.org/ontology/website,6
http://data.linkedmdb.org/resource/movie/actor_actorid,6
http://dbpedia.org/ontology/champion,6
http://dbpedia.org/ontology/gender,6
http://dbpedia.org/property/nearestCity,6
http://dbpedia.org/ontology/operatedBy,6
http://dbpedia.org/property/dateEnd,6
http://dbpedia.org/property/bridge,6
http://dbpedia.org/property/isbn,6
http://dbpedia.org/ontology/Mayor,6
http://dbpedia.org/ontology/postalCode,6
http://dbpedia.org/property/currency,6
http://dbpedia.org/property/rgYear,6
http://dbpedia.org/ontology/aDate,5
http://xmlns.com/foaf/0.1/img,5
http://dbpedia.org/ontology/meshId,5
http://dbpedia.org/ontology/governmentType,5
http://dbpedia.org/ontology/championInSingleMale,5
http://dbpedia.org/ontology/lyrics,5
http://dbpedia.org/property/turbocharger,5
http://dbpedia.org/ontology/creativeDirector,5
http://dbpedia.org/ontology/championInMixedDouble,5
http://dbpedia.org/ontology/championInSingleFemale,5
http://dbpedia.org/property/strokes,5
http://dbpedia.org/ontology/citizenship,5
http://dbpedia.org/ontology/bronzeMedalist,5
http://dbpedia.org/property/stateParty,5
http://dbpedia.org/ontology/spokenIn,5
http://dbpedia.org/property/leaderParty,5
http://dbpedia.org/ontology/facultySize,5
http://dbpedia.org/ontology/place,5
http://dbpedia.org/property/gender,5
http://dbpedia.org/property/status,5
http://dbpedia.org/ontology/garrison,5
http://www.w3.org/1999/02/22-rdf-syntax-ns#name,5
http://dbpedia.org/ontology/silverMedalist,5
http://dbpedia.org/resource/Name,5
http://dbpedia.org/ontology/discovered,5
http://dbpedia.org/ontology/drugbank,5
http://dbpedia.org/property/culturalOrigins,5
http://dbpedia.org/ontology/religion,5
http://dbpedia.org/property/assembly,5
http://dbpedia.org/property/born,5
http://dbpedia.org/ontology/numberOfParticipatingAthletes,5
http://dbpedia.org/property/firstFlight,5
http://dbpedia.org/ontology/championInDoubleFemale,5
http://dbpedia.org/ontology/relative,5
http://dbpedia.org/ontology/endDate,5
http://dbpedia.org/ontology/championInDoubleMale,5
http://dbpedia.org/birthPlace,5
http://dbpedia.org/ontology/sex,5
http://purl.org/dc/elements/1.1/title,5
http://dbpedia.org/property/dates,5
http://dbpedia.org/property/discovered,5
http://dbpedia.org/property/languages,5
http://dbpedia.org/ontology/deathYear,5
http://dbpedia.org/ontology/formationYear,5
http://dbpedia.org/ontology/status,5
http://escalex/doc/metadata#text,5
http://dbpedia.org/property/license,5
http://dbpedia.org/property/voiceType,5
http://dbpedia.org/ontology/silver,5
http://dbpedia.org/ontology/age,5
