classes,count,,,,,
http://dbpedia.org/class/yago/PeopleFromStuttgart,4,,,,,
http://dbpedia.org/class/yago/QueercoreMusicians,4,,,,,
http://dbpedia.org/class/yago/ChristianRecordLabels,4,,,,,
http://dbpedia.org/class/yago/AvexTraxArtists,4,,,,,
http://dbpedia.org/class/yago/BrazilianPeopleOfItalianDescent,4,,,,,
http://dbpedia.org/class/yago/SwedishDansbandSingers,4,,,,,
http://dbpedia.org/class/yago/BritishPost-grungeGroups,4,,,,,
http://dbpedia.org/class/yago/BrazilianPeopleOfPortugueseDescent,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSavannah,Georgia,4,,,,
http://dbpedia.org/class/yago/JamaicanPeopleOfEnglishDescent,4,,,,,
http://dbpedia.org/class/yago/PeopleFromLondon,Ontario,4,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtLeightonParkSchool,4,,,,,
http://dbpedia.org/class/yago/FrenchPeopleOfSpanishDescent,4,,,,,
http://dbpedia.org/class/yago/PeopleFromRidgefield,Connecticut,4,,,,
http://dbpedia.org/class/yago/AuburnUniversityAlumni,4,,,,,
http://dbpedia.org/class/yago/BritishGuitarists,4,,,,,
http://dbpedia.org/class/yago/English-languageSingersOfGermany,4,,,,,
http://dbpedia.org/class/yago/PeopleFromPortsmouth,4,,,,,
http://dbpedia.org/class/yago/DePaulUniversityAlumni,4,,,,,
http://dbpedia.org/class/yago/AmericanTranceMusicians,4,,,,,
http://dbpedia.org/ontology/WaterwayTunnel,4,,,,,
http://dbpedia.org/class/yago/DisciplineGlobalMobileArtists,4,,,,,
http://dbpedia.org/class/yago/FascinationRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/AmherstCollegeAlumni,4,,,,,
http://dbpedia.org/class/yago/FrenchPeopleOfRomanianDescent,4,,,,,
http://dbpedia.org/class/yago/GermanHouseMusicGroups,4,,,,,
http://dbpedia.org/class/yago/ActorsFromLiverpool,4,,,,,
http://dbpedia.org/ontology/MythologicalFigure,4,,,,,
http://dbpedia.org/class/yago/TamilFilmScoreComposers,4,,,,,
http://dbpedia.org/class/yago/SlamPoets,4,,,,,
http://dbpedia.org/class/yago/GermanDeathMetalMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfBelarusian-JewishDescent,4,,,,,
http://dbpedia.org/class/yago/CanadianAdoptees,4,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfSlovakDescent,4,,,,,
http://dbpedia.org/class/yago/PeopleFromKansasCity,Kansas,4,,,,
http://dbpedia.org/class/yago/ArgentineComposers,4,,,,,
http://dbpedia.org/class/yago/CanadianPeopleOfPortugueseDescent,4,,,,,
http://dbpedia.org/class/yago/MuhajirPeople,4,,,,,
http://dbpedia.org/class/yago/PeopleFromMuskogee,Oklahoma,4,,,,
http://dbpedia.org/class/yago/RussianClassicalPianists,4,,,,,
http://dbpedia.org/class/yago/GermanPeopleOfJewishDescent,4,,,,,
http://dbpedia.org/class/yago/TaiwaneseMandopopSingers,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfSerbianDescent,4,,,,,
http://dbpedia.org/ontology/MouseGeneLocation,4,,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtTheArtsEducationalSchools,4,,,,,
http://dbpedia.org/class/yago/CrossoverJazzSingers,4,,,,,
http://dbpedia.org/class/yago/PeopleOfCampanianDescent,4,,,,,
http://dbpedia.org/class/yago/CassTechnicalHighSchoolAlumni,4,,,,,
http://dbpedia.org/class/yago/NorwegianMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/PeopleWithMultipleSclerosis,4,,,,,
http://dbpedia.org/class/yago/MariachiMusicians,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSt.ClairCounty,Illinois,4,,,,
http://dbpedia.org/class/yago/PeopleFromSunflowerCounty,Mississippi,4,,,,
http://dbpedia.org/class/yago/JapaneseBassGuitarists,4,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfEuropeanDescent,4,,,,,
http://dbpedia.org/class/yago/RomePrizeWinners,4,,,,,
http://dbpedia.org/class/yago/BluesMusiciansFromNewOrleans,Louisiana,4,,,,
http://dbpedia.org/class/yago/CanadianCountryGuitarists,4,,,,,
http://dbpedia.org/class/yago/FrenchBlackMetalMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/NoWaveMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/PeopleFromTheProvinceOfBrandenburg,4,,,,,
http://yago-knowledge.org/resource/Actor109765278,4,,,,,
http://dbpedia.org/class/yago/FreeJazzSaxophonists,4,,,,,
http://dbpedia.org/class/yago/AustralianRecordProducers,4,,,,,
http://dbpedia.org/class/yago/BlackfaceMinstrelPerformers,4,,,,,
http://dbpedia.org/class/yago/AlternativeHipHopGroups,4,,,,,
http://dbpedia.org/class/yago/SpanishOperaSingers,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSaginaw,Michigan,4,,,,
http://dbpedia.org/class/yago/CanadianEnvironmentalists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromKingsbury,4,,,,,
http://dbpedia.org/class/yago/PolkaMusicians,4,,,,,
http://dbpedia.org/class/yago/LightMusicComposers,4,,,,,
http://dbpedia.org/class/yago/Post-bopJazzMusicians,4,,,,,
http://dbpedia.org/class/yago/EurovisionYoungMusiciansFinalists,4,,,,,
http://dbpedia.org/class/yago/CornellUniversityAlumni,4,,,,,
http://dbpedia.org/class/yago/NewYorkBluesMusicians,4,,,,,
http://dbpedia.org/class/yago/BritishHarmonicaPlayers,4,,,,,
http://dbpedia.org/class/yago/JazzTrumpeters,4,,,,,
http://dbpedia.org/class/yago/DarkCabaretMusicians,4,,,,,
http://dbpedia.org/class/yago/ClassicalPianists,4,,,,,
http://dbpedia.org/class/yago/HarvestRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSiena,4,,,,,
http://dbpedia.org/class/yago/PeopleFromNijmegen,4,,,,,
http://dbpedia.org/class/yago/AmericanHumanists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromNorman,Oklahoma,4,,,,
http://dbpedia.org/class/yago/FortepianoPlayers,4,,,,,
http://dbpedia.org/class/yago/ChamberJazzGuitarists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromMarinCounty,California,4,,,,
http://dbpedia.org/class/yago/NorwegianJazzGuitarists,4,,,,,
http://dbpedia.org/class/yago/PeopleWithCancer,4,,,,,
http://dbpedia.org/class/yago/GothicMetalMusicalGroups,4,,,,,
http://dbpedia.org/ontology/Amphibian,4,,,,,
http://dbpedia.org/class/yago/PeopleFromCannock,4,,,,,
http://dbpedia.org/class/yago/PeopleFromEnglewood,NewJersey,4,,,,
http://dbpedia.org/class/yago/PeopleFromSouthCarolina,4,,,,,
http://dbpedia.org/class/yago/EnglishSoapOperaActors,4,,,,,
http://dbpedia.org/class/yago/AmericanTaxResisters,4,,,,,
http://dbpedia.org/class/yago/PeopleFromNewWestminster,4,,,,,
http://dbpedia.org/class/yago/FrenchClassicalFlautists,4,,,,,
http://dbpedia.org/ontology/Reptile,4,,,,,
http://dbpedia.org/class/yago/IrishFiddlers,4,,,,,
http://dbpedia.org/ontology/FashionDesigner,4,,,,,
http://dbpedia.org/class/yago/PeopleFromEaling,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSummit,NewJersey,4,,,,
http://dbpedia.org/class/yago/SkyeRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/FrenchSingers,4,,,,,
http://dbpedia.org/ontology/ClubMoss,4,,,,,
http://dbpedia.org/class/yago/CanadianJazzGuitarists,4,,,,,
http://dbpedia.org/class/yago/AmericanGrooveMetalMusicalGroups,4,,,,,
http://dbpedia.org/ontology/TelevisionSeason,4,,,,,
http://dbpedia.org/class/yago/PeopleFromWaco,Texas,4,,,,
http://dbpedia.org/class/yago/PeopleWithQuadriplegia,4,,,,,
http://dbpedia.org/class/yago/IsraeliClassicalViolinists,4,,,,,
http://dbpedia.org/class/yago/17th-centuryEnglishPeople,4,,,,,
http://dbpedia.org/class/yago/DixielandCornetists,4,,,,,
http://dbpedia.org/class/yago/MusiciansFromSt.Louis,Missouri,4,,,,
http://dbpedia.org/class/yago/FreeJazzDrummers,4,,,,,
http://dbpedia.org/class/yago/PeopleFromWinnipeg,4,,,,,
http://dbpedia.org/class/yago/PeopleFromAthens,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSarnia,4,,,,,
http://dbpedia.org/class/yago/SwedishRockSingers,4,,,,,
http://dbpedia.org/ontology/Prison,4,,,,,
http://dbpedia.org/class/yago/PolishPopSingers,4,,,,,
http://dbpedia.org/class/yago/HungarianClassicalPianists,4,,,,,
http://dbpedia.org/class/yago/ArgentineRockMusicians,4,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromOhio,4,,,,,
http://dbpedia.org/class/yago/BritishWomenInWorldWarI,4,,,,,
http://dbpedia.org/class/yago/CoolJazzVibraphonists,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfSwissDescent,4,,,,,
http://dbpedia.org/class/yago/RisingTideRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/JewishAmericanClassicalMusicians,4,,,,,
http://dbpedia.org/class/yago/EnglishActivists,4,,,,,
http://dbpedia.org/class/yago/Anarcho-punkMusicians,4,,,,,
http://dbpedia.org/class/yago/ContemporaryRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromJerseyCity,NewJersey,4,,,,
http://dbpedia.org/class/yago/PeopleFromAntwerp(province),4,,,,,
http://dbpedia.org/class/yago/PeopleFromToledo,Ohio,4,,,,
http://dbpedia.org/class/yago/MusiciansFromMontana,4,,,,,
http://dbpedia.org/class/yago/Countertenors,4,,,,,
http://dbpedia.org/class/yago/PeopleFromKarachi,4,,,,,
http://dbpedia.org/class/yago/SwissHeavyMetalMusicalGroups,4,,,,,
http://dbpedia.org/ontology/CanadianFootballLeague,4,,,,,
http://dbpedia.org/class/yago/GuatemalanMusicians,4,,,,,
http://dbpedia.org/class/yago/FinnishClassicalPianists,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfCameroonianDescent,4,,,,,
http://dbpedia.org/class/yago/AustralianPopMusicians,4,,,,,
http://dbpedia.org/class/yago/SecondCityAlumni,4,,,,,
http://dbpedia.org/class/yago/LGBTMusiciansFromAustralia,4,,,,,
http://dbpedia.org/class/yago/MusicalGroupsEstablishedIn1973,4,,,,,
http://dbpedia.org/class/yago/YiddishSingers,4,,,,,
http://dbpedia.org/class/yago/PeopleFromJoplin,Missouri,4,,,,
http://dbpedia.org/class/yago/AmericanVocalGroups,4,,,,,
http://dbpedia.org/class/yago/ItalianHouseMusicians,4,,,,,
http://dbpedia.org/class/yago/AustralianFilmScoreComposers,4,,,,,
http://dbpedia.org/class/yago/PedalSteelGuitarists,4,,,,,
http://dbpedia.org/TennisPlayer,4,,,,,
http://dbpedia.org/class/yago/SingaporeanMandopopSingers,4,,,,,
http://dbpedia.org/ontology/Non-ProfitOrganisation,4,,,,,
http://dbpedia.org/class/yago/PeopleEducatedAtAltrinchamGrammarSchoolForBoys,4,,,,,
http://dbpedia.org/class/yago/HungarianRomaniPeople,4,,,,,
http://dbpedia.org/class/yago/ItalianClassicalViolinists,4,,,,,
http://dbpedia.org/class/yago/AndersonUniversity(Indiana)Alumni,4,,,,,
http://dbpedia.org/class/yago/ScottishContraltos,4,,,,,
http://dbpedia.org/class/yago/MerengueMusicians,4,,,,,
http://dbpedia.org/class/yago/PeopleFromLahore,4,,,,,
http://dbpedia.org/class/yago/JapaneseDJs,4,,,,,
http://dbpedia.org/class/yago/EnglishClassicalViolinists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromPortArthur,Texas,4,,,,
http://dbpedia.org/class/yago/PeopleFromAshland,Kentucky,4,,,,
http://dbpedia.org/class/yago/PeopleFromGreenwich,Connecticut,4,,,,
http://dbpedia.org/class/yago/AmericanCountryKeyboardists,4,,,,,
http://dbpedia.org/class/yago/IndonesianRockSingers,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSaintAnnParish,4,,,,,
http://dbpedia.org/class/yago/FrenchPeopleOfBulgarianDescent,4,,,,,
http://dbpedia.org/class/yago/PeopleFromPortlandParish,4,,,,,
http://dbpedia.org/class/yago/RobbinsEntertainmentArtists,4,,,,,
http://dbpedia.org/ontology/ResearchProject,4,,,,,
http://dbpedia.org/class/yago/SouthAustralianMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/ActorsFromChicago,Illinois,4,,,,
http://dbpedia.org/class/yago/JapaneseHeavyMetalMusicians,4,,,,,
http://dbpedia.org/class/yago/BostonConservatoryAlumni,4,,,,,
http://www.wikidata.org/entity/Q11204,4,,,,,
http://dbpedia.org/class/yago/EnglishJazzComposers,4,,,,,
http://dbpedia.org/class/yago/AmericanClassicalViolists,4,,,,,
http://yago-knowledge.org/resource/Guitar103467517,4,,,,,
http://dbpedia.org/class/yago/RockViolinists,4,,,,,
http://dbpedia.org/class/yago/TamilPlaybackSingers,4,,,,,
http://dbpedia.org/class/yago/FinnishPowerMetalMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/PeopleFromLyon,4,,,,,
http://dbpedia.org/class/yago/HindiFilmActors,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfUkrainianDescent,4,,,,,
http://purl.org/ontology/mo/Record,4,,,,,
http://dbpedia.org/class/yago/BrazilianPeopleOfDutchDescent,4,,,,,
http://dbpedia.org/class/yago/SongwritersFromLouisiana,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSwampscott,Massachusetts,4,,,,
http://dbpedia.org/class/yago/SouthAfricanMaleSingers,4,,,,,
http://dbpedia.org/class/yago/ArgentineClassicalPianists,4,,,,,
http://dbpedia.org/class/yago/EstonianPopSingers,4,,,,,
http://dbpedia.org/class/yago/IrishAlternativeRockGroups,4,,,,,
http://dbpedia.org/class/yago/SongwritersFromConnecticut,4,,,,,
http://dbpedia.org/class/yago/PeopleFromAuckland,4,,,,,
http://dbpedia.org/class/yago/18th-centuryAustrianPeople,4,,,,,
http://dbpedia.org/class/yago/BisexualWriters,4,,,,,
http://dbpedia.org/class/yago/SkaGroups,4,,,,,
http://dbpedia.org/class/yago/ElectroacousticMusicComposers,4,,,,,
http://dbpedia.org/class/yago/LandmarkRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromPasadena,California,4,,,,
http://dbpedia.org/class/yago/SymphonicMetalMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/A&RPeople,4,,,,,
http://dbpedia.org/class/yago/IndigenousAustralianMusicians,4,,,,,
http://dbpedia.org/class/yago/PakistaniFemaleSingers,4,,,,,
http://dbpedia.org/class/yago/LGBTMusiciansFromFrance,4,,,,,
http://dbpedia.org/class/yago/RappersFromTheSanFranciscoBayArea,4,,,,,
http://dbpedia.org/class/yago/MusiciansFromManitoba,4,,,,,
http://dbpedia.org/class/yago/PeopleFromCassCounty,Michigan,4,,,,
http://dbpedia.org/class/yago/PeopleFromSantiagoDeCuba,4,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromWinnipeg,4,,,,,
http://yago-knowledge.org/resource/People,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSantaFeProvince,4,,,,,
http://dbpedia.org/class/yago/CaliforniaStateUniversity,NorthridgeAlumni,4,,,,
http://dbpedia.org/class/yago/PeopleFromKalamazoo,Michigan,4,,,,
http://dbpedia.org/class/yago/SpanishRomaniPeople,4,,,,,
http://dbpedia.org/class/yago/DischordRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromGatineau,4,,,,,
http://dbpedia.org/class/yago/EnglishPeopleOfFilipinoDescent,4,,,,,
http://dbpedia.org/class/yago/BreakbeatMusicians,4,,,,,
http://dbpedia.org/class/yago/AmericanPerformanceArtists,4,,,,,
http://dbpedia.org/class/yago/QueensOfTheStoneAgeMembers,4,,,,,
http://dbpedia.org/class/yago/NewSouthWalesMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/NightclubOwners,4,,,,,
http://dbpedia.org/class/yago/IrishRockGuitarists,4,,,,,
http://dbpedia.org/class/yago/TaiwaneseAborigines,4,,,,,
http://dbpedia.org/class/yago/TwinPeopleFromEngland,4,,,,,
http://dbpedia.org/class/yago/GermanNewWaveMusicalGroups,4,,,,,
http://dbpedia.org/ontology/HumanGeneLocation,4,,,,,
http://dbpedia.org/ontology/NobelPrize,4,,,,,
http://dbpedia.org/class/yago/ItalianJazzMusicians,4,,,,,
http://dbpedia.org/class/yago/AmericanPhotographers,4,,,,,
http://dbpedia.org/class/yago/Latin-languageSingers,4,,,,,
http://dbpedia.org/class/yago/MaskedMusicians,4,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfSwedishDescent,4,,,,,
http://dbpedia.org/class/yago/PeopleFromWeimar,4,,,,,
http://dbpedia.org/class/yago/UniversalMusicGroupArtists,4,,,,,
http://dbpedia.org/class/yago/UnitedStatesArmyAirForcesOfficers,4,,,,,
http://dbpedia.org/class/yago/HongKongEmigrantsToCanada,4,,,,,
http://dbpedia.org/class/yago/MusiciansFromQueensland,4,,,,,
http://dbpedia.org/ontology/Murderer,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfFrench-CanadianDescent,4,,,,,
http://dbpedia.org/ontology/BroadcastNetwork,4,,,,,
http://dbpedia.org/class/yago/AmericanSculptors,4,,,,,
http://dbpedia.org/class/yago/MusicDirectorsOfTheViennaStateOpera,4,,,,,
http://dbpedia.org/class/yago/CanadianPeopleOfLebaneseDescent,4,,,,,
http://dbpedia.org/ontology/Protein,4,,,,,
http://dbpedia.org/class/yago/FloridaA&MUniversityAlumni,4,,,,,
http://dbpedia.org/ontology/PowerStation,4,,,,,
http://dbpedia.org/class/yago/EnglishChildActors,4,,,,,
http://dbpedia.org/class/yago/ProgressiveRockGroups,4,,,,,
http://dbpedia.org/class/yago/MedievalFolkRockGroups,4,,,,,
http://dbpedia.org/class/yago/EnglishJazzSaxophonists,4,,,,,
http://dbpedia.org/class/yago/ArtistsFromNewYorkCity,4,,,,,
http://dbpedia.org/class/yago/StanfordUniversityAlumni,4,,,,,
http://dbpedia.org/class/yago/GermanPeopleOfTurkishDescent,4,,,,,
http://dbpedia.org/class/yago/BelgianAlternativeRockGroups,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSpecialAreas,Alberta,4,,,,
http://dbpedia.org/class/yago/ConvertsToIslamFromRomanCatholicism,4,,,,,
http://dbpedia.org/class/yago/WelshFemaleSingers,4,,,,,
ttp://dbpedia.org/ontology/Area,4,,,,,
http://dbpedia.org/class/yago/JazzlandRecordings(1997)Artists,4,,,,,
http://dbpedia.org/class/yago/DukeRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/PeopleWithSpinaBifida,4,,,,,
http://dbpedia.org/class/yago/WelshSessionMusicians,4,,,,,
http://dbpedia.org/class/yago/CanadianStageActors,4,,,,,
http://dbpedia.org/class/yago/MusiciansFromNewcastleUponTyne,4,,,,,
http://dbpedia.org/class/yago/Indonesian-languageSingers,4,,,,,
http://dbpedia.org/class/yago/NorwegianChristianMetalMusicalGroups,4,,,,,
http://dbpedia.org/ontology/Employer,4,,,,,
http://dbpedia.org/class/yago/EnglishClassicalViolists,4,,,,,
http://dbpedia.org/class/yago/EnglishPunkRockGuitarists,4,,,,,
http://dbpedia.org/class/yago/PeopleFromOakville,Ontario,4,,,,
http://dbpedia.org/class/yago/PeopleFromKarlsruhe,4,,,,,
http://dbpedia.org/class/yago/PeopleFromBeckenham,4,,,,,
http://dbpedia.org/class/yago/CustardRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/TwinPeopleFromTheUnitedStates,4,,,,,
http://dbpedia.org/class/yago/ComposersForHarpsichord,4,,,,,
http://dbpedia.org/class/yago/GermanPeopleOfArabDescent,4,,,,,
http://dbpedia.org/class/yago/StatesOfGermany,4,,,,,
http://dbpedia.org/class/yago/EnglishAnarchists,4,,,,,
http://dbpedia.org/class/yago/BritishInvasionArtists,4,,,,,
http://dbpedia.org/class/yago/AmericanAviators,4,,,,,
http://dbpedia.org/class/yago/KleistPrizeWinners,4,,,,,
http://dbpedia.org/class/yago/WritersFromNewJersey,4,,,,,
http://dbpedia.org/ontology/Garden,4,,,,,
http://dbpedia.org/class/yago/EstonianFemaleSingers,4,,,,,
http://dbpedia.org/class/yago/GeorgePeabodyMedalWinners,4,,,,,
http://dbpedia.org/class/yago/JapanesePeopleOfItalianDescent,4,,,,,
http://dbpedia.org/class/yago/EnglishPeopleOfNigerianDescent,4,,,,,
http://dbpedia.org/class/yago/DutchJazzGuitarists,4,,,,,
http://dbpedia.org/class/yago/BritishReggaeMusicians,4,,,,,
http://dbpedia.org/class/yago/WritersFromFlorida,4,,,,,
http://dbpedia.org/class/yago/17th-centuryItalianPeople,4,,,,,
http://dbpedia.org/class/yago/PeopleFromIrvington,NewJersey,4,,,,
http://dbpedia.org/class/yago/LGBTComedians,4,,,,,
http://dbpedia.org/class/yago/AmericanExpatriatesInAustria,4,,,,,
http://dbpedia.org/class/yago/AlumniOfTheUniversityOfLondon,4,,,,,
http://dbpedia.org/ontology/SnookerChamp,4,,,,,
http://dbpedia.org/class/yago/BritishTelevisionActors,4,,,,,
http://dbpedia.org/class/yago/WalloonPeople,4,,,,,
http://dbpedia.org/class/yago/SpeedMetalMusicalGroups,4,,,,,
http://dbpedia.org/class/yago/PeopleFromEureka,California,4,,,,
http://dbpedia.org/class/yago/PausaRecordsArtists,4,,,,,
http://dbpedia.org/class/yago/ModalJazzPianists,4,,,,,
http://dbpedia.org/class/yago/HeavyMetalMusicalGroupsFromNewJersey,4,,,,,
http://dbpedia.org/class/yago/PeopleFromHowellCounty,Missouri,4,,,,
http://dbpedia.org/class/yago/DanishComposers,4,,,,,
http://dbpedia.org/class/yago/BritishBlues(genre)Musicians,4,,,,,
http://dbpedia.org/class/yago/BritishJazzSopranoSaxophonists,4,,,,,
http://purl.org/ontology/bibo/Book,4,,,,,
http://dbpedia.org/class/yago/FrenchDanceMusicians,4,,,,,
http://dbpedia.org/class/yago/IdenticalTwins,4,,,,,
http://dbpedia.org/class/yago/BritishIndustrialMusicGroups,4,,,,,
http://dbpedia.org/class/yago/PolishRecordProducers,4,,,,,
http://dbpedia.org/ontology/BaseballLeague,4,,,,,
http://dbpedia.org/ontology/RadioHost,4,,,,,
http://dbpedia.org/class/yago/PeopleFromBarnet,4,,,,,
http://dbpedia.org/class/yago/LasVegasMusicians,4,,,,,
http://dbpedia.org/class/yago/PeopleFromSaintCatherineParish,4,,,,,
http://dbpedia.org/class/yago/MusicalGroupsFromLeicester,4,,,,,
http://dbpedia.org/class/yago/AmericanGraffitiArtists,4,,,,,
http://dbpedia.org/class/yago/20th-centurySingers,4,,,,,
http://dbpedia.org/ontology/Single,4,,,,,
http://dbpedia.org/ontology/Poem,4,,,,,
http://dbpedia.org/ontology/Poet,4,,,,,
http://dbpedia.org/class/yago/PeopleFromLeytonstone,4,,,,,
http://dbpedia.org/class/yago/PeopleFromScarborough,NorthYorkshire,4,,,,
http://dbpedia.org/class/yago/AlumniOfChelseaCollegeOfArt&Design,4,,,,,
http://dbpedia.org/class/yago/AmericanBluegrassFiddlers,4,,,,,
http://dbpedia.org/class/yago/AndalusianMusicians,4,,,,,
http://dbpedia.org/class/yago/AlternativeRockGroupsFromPennsylvania,4,,,,,
http://dbpedia.org/class/yago/EnglishDiarists,4,,,,,
http://dbpedia.org/class/yago/AmericanNoiseRockMusicGroups,4,,,,,
http://dbpedia.org/class/yago/ConvertsToJudaism,4,,,,,
http://dbpedia.org/class/yago/AmericanMusiciansOfFinnishDescent,4,,,,,
http://dbpedia.org/class/yago/EnglishMusicTheorists,4,,,,,
http://dbpedia.org/ontology/Volcano,4,,,,,
http://dbpedia.org/class/yago/AmericanPeopleOfTaiwaneseDescent,4,,,,,
http://dbpedia.org/class/yago/MusiciansFromMaine,4,,,,,
http://dbpedia.org/class/yago/AfricanAmericanPoets,4,,,,,
http://dbpedia.org/ontology/Publisher,4,,,,,
http://dbpedia.org/class/yago/BeatGenerationWriters,4,,,,,
