classes,count
http://dbpedia.org/dbtax/Sinologist,349
http://dbpedia.org/dbtax/Template,349
http://dbpedia.org/dbtax/Acoustic,347
http://dbpedia.org/dbtax/Mycologist,347
http://dbpedia.org/dbtax/Myth,347
http://dbpedia.org/ontology/Muscle,347
http://dbpedia.org/ontology/RadioHost,345
http://dbpedia.org/dbtax/Orthopedic,344
http://dbpedia.org/dbtax/Clipper,343
http://dbpedia.org/dbtax/Suite,340
http://dbpedia.org/dbtax/Supplier,340
http://wikidata.dbpedia.org/ontology/Artery,340
http://dbpedia.org/dbtax/Carpathian,339
http://wikidata.dbpedia.org/ontology/Fashion,339
http://dbpedia.org/dbtax/Cantata,338
http://dbpedia.org/dbtax/Regulator,338
http://wikidata.dbpedia.org/ontology/RadioHost,338
http://dbpedia.org/dbtax/Transducer,334
http://dbpedia.org/dbtax/Fan,333
http://dbpedia.org/dbtax/Polyporale,333
http://dbpedia.org/dbtax/Geometer,332
http://dbpedia.org/dbtax/Muralist,332
http://dbpedia.org/dbtax/Polynomial,331
http://wikidata.dbpedia.org/ontology/Winery,330
http://dbpedia.org/ontology/ClassicalMusicArtist,329
http://dbpedia.org/dbtax/Glycoside,328
http://wikidata.dbpedia.org/ontology/Nerve,326
http://dbpedia.org/dbtax/Liliale,324
http://dbpedia.org/dbtax/Surfer,324
http://dbpedia.org/ontology/Surfer,324
http://wikidata.dbpedia.org/ontology/ClassicalMusicArtist,324
http://dbpedia.org/dbtax/Continent,322
http://dbpedia.org/dbtax/Antidepressant,321
http://www.wikidata.org/entity/Q1311958,321
http://dbpedia.org/dbtax/Appellation,319
http://dbpedia.org/dbtax/Genomic,319
http://dbpedia.org/dbtax/Ratio,319
http://dbpedia.org/ontology/Poet,319
http://dbpedia.org/dbtax/Egyptologist,318
http://dbpedia.org/dbtax/Oil,318
http://dbpedia.org/ontology/Egyptologist,318
http://wikidata.dbpedia.org/ontology/Cheese,318
http://dbpedia.org/dbtax/Entheogen,317
http://dbpedia.org/dbtax/Saxifragale,317
http://dbpedia.org/dbtax/Antibody,316
http://dbpedia.org/dbtax/Guild,316
http://dbpedia.org/dbtax/Organophosphate,316
http://dbpedia.org/ontology/HorseTrainer,316
http://dbpedia.org/ontology/Organophosphate,316
http://dbpedia.org/dbtax/Civilization,315
http://wikidata.dbpedia.org/ontology/Poet,315
http://dbpedia.org/dbtax/Genealogist,314
http://dbpedia.org/dbtax/Plate,314
http://dbpedia.org/ontology/Genealogist,314
http://wikidata.dbpedia.org/ontology/Garden,314
http://dbpedia.org/dbtax/Roof,311
http://dbpedia.org/dbtax/Coup,310
http://wikidata.dbpedia.org/ontology/BaseballLeague,310
http://dbpedia.org/dbtax/Biker,309
http://dbpedia.org/dbtax/Hatchback,309
http://dbpedia.org/dbtax/Gardener,308
http://dbpedia.org/ontology/Gardener,308
http://dbpedia.org/dbtax/Breakfast,307
http://dbpedia.org/dbtax/Supercomputer,307
http://dbpedia.org/dbtax/Pezizale,306
http://dbpedia.org/dbtax/Prostitute,305
http://dbpedia.org/dbtax/Uprising,305
http://dbpedia.org/dbtax/Neurologist,304
http://www.wikidata.org/entity/Q855091,301
http://dbpedia.org/dbtax/Sensor,299
http://dbpedia.org/ontology/IceHockeyLeague,299
http://dbpedia.org/dbtax/Slogan,298
http://dbpedia.org/dbtax/Touchscreen,298
http://dbpedia.org/dbtax/Uncial,298
http://dbpedia.org/dbtax/Psychoanalyst,296
http://dbpedia.org/dbtax/Charter,295
http://dbpedia.org/dbtax/Microsystem,295
http://dbpedia.org/dbtax/Cryptographer,294
http://dbpedia.org/dbtax/Snowboarder,293
http://wikidata.dbpedia.org/ontology/IceHockeyLeague,291
http://dbpedia.org/dbtax/Azole,289
http://dbpedia.org/dbtax/Hypocreale,289
http://dbpedia.org/dbtax/Reagent,289
http://dbpedia.org/dbtax/Visa,289
http://dbpedia.org/dbtax/Reservation,286
http://dbpedia.org/dbtax/Malacologist,285
http://dbpedia.org/dbtax/Sonata,285
http://dbpedia.org/dbtax/Filter,284
http://dbpedia.org/dbtax/Bloc,283
http://dbpedia.org/dbtax/Ballistic,281
http://dbpedia.org/ontology/BaseballSeason,281
http://dbpedia.org/dbtax/Chronicler,279
http://wikidata.dbpedia.org/ontology/Rower,279
http://dbpedia.org/dbtax/Controller,276
http://dbpedia.org/ontology/PlayboyPlaymate,276
http://wikidata.dbpedia.org/ontology/Muscle,276
http://www.wikidata.org/entity/Q40218,275
http://dbpedia.org/dbtax/Microcontroller,274
http://dbpedia.org/dbtax/Prequel,274
http://dbpedia.org/dbtax/Violist,274
http://dbpedia.org/dbtax/Zoroastrian,273
http://dbpedia.org/dbtax/Astrodynamic,272
http://dbpedia.org/dbtax/Amendment,271
http://wikidata.dbpedia.org/ontology/PlayboyPlaymate,271
http://dbpedia.org/dbtax/Cutter,270
http://dbpedia.org/dbtax/Fagale,269
http://dbpedia.org/dbtax/Protectorate,269
http://dbpedia.org/dbtax/Taxonomist,269
http://dbpedia.org/ontology/Taxonomist,269
http://wikidata.dbpedia.org/ontology/BaseballSeason,269
http://wikidata.dbpedia.org/ontology/Rocket,269
http://dbpedia.org/ontology/Vein,267
http://dbpedia.org/dbtax/Nicktoon,265
http://dbpedia.org/dbtax/Amoeboid,264
http://dbpedia.org/dbtax/Ethicist,264
http://dbpedia.org/dbtax/Hebraist,264
http://dbpedia.org/dbtax/Insecticide,264
http://dbpedia.org/dbtax/Loch,264
http://dbpedia.org/dbtax/Raptor,264
http://dbpedia.org/dbtax/Solid,264
http://dbpedia.org/ontology/Insecticide,264
http://dbpedia.org/ontology/RoadTunnel,263
http://wikidata.dbpedia.org/ontology/Bodybuilder,263
http://dbpedia.org/dbtax/Algebraist,262
http://dbpedia.org/dbtax/Dependency,262
http://dbpedia.org/ontology/BaseballTeam,262
http://dbpedia.org/ontology/CricketGround,262
http://dbpedia.org/ontology/NetballPlayer,261
http://dbpedia.org/dbtax/Array,259
http://dbpedia.org/dbtax/Diprotodont,258
http://dbpedia.org/dbtax/Venture,258
http://wikidata.dbpedia.org/ontology/NetballPlayer,258
http://dbpedia.org/dbtax/Coelurosaur,257
http://dbpedia.org/dbtax/Layer,257
http://dbpedia.org/dbtax/Rhetorician,257
http://dbpedia.org/dbtax/Carcharhiniforme,256
http://dbpedia.org/dbtax/Liqueur,256
http://dbpedia.org/dbtax/Typographer,256
http://dbpedia.org/dbtax/Cosmology,255
http://dbpedia.org/dbtax/Dynamicist,255
http://dbpedia.org/dbtax/Ethnologist,255
http://www.wikidata.org/entity/Q39816,255
http://dbpedia.org/dbtax/Graph,254
http://dbpedia.org/dbtax/Mineralogist,254
http://dbpedia.org/dbtax/Resource,254
http://dbpedia.org/dbtax/Russulale,254
http://dbpedia.org/ontology/Mineralogist,254
http://wikidata.dbpedia.org/ontology/CricketGround,254
http://dbpedia.org/dbtax/Hotelier,253
http://dbpedia.org/dbtax/Minelayer,253
http://dbpedia.org/dbtax/Sauropod,253
http://dbpedia.org/ontology/Hotelier,253
http://dbpedia.org/ontology/Minelayer,253
http://dbpedia.org/dbtax/Isthmu,252
http://wikidata.dbpedia.org/ontology/RoadTunnel,252
http://dbpedia.org/dbtax/Belt,250
http://dbpedia.org/dbtax/Impostor,250
http://dbpedia.org/dbtax/Link,249
http://dbpedia.org/dbtax/Combinatorialist,248
http://dbpedia.org/dbtax/Deporte,247
http://dbpedia.org/dbtax/Foundry,247
http://dbpedia.org/ontology/Archaea,247
http://dbpedia.org/dbtax/Pediatrician,246
http://dbpedia.org/ontology/FormulaOneTeam,246
http://dbpedia.org/dbtax/Aeronautic,245
http://dbpedia.org/dbtax/Dietetic,245
http://dbpedia.org/dbtax/Interpreter,245
http://wikidata.dbpedia.org/ontology/Archaea,245
http://dbpedia.org/dbtax/Duellist,244
http://dbpedia.org/dbtax/Laptop,244
http://dbpedia.org/dbtax/Omic,244
http://dbpedia.org/ontology/Brewery,244
http://wikidata.dbpedia.org/ontology/Sport,244
http://dbpedia.org/dbtax/Encyclopedist,243
http://dbpedia.org/dbtax/Archivist,242
http://dbpedia.org/dbtax/Professorship,242
http://dbpedia.org/ontology/Professorship,242
http://dbpedia.org/ontology/RaceTrack,242
http://wikidata.dbpedia.org/ontology/RaceTrack,242
http://wikidata.dbpedia.org/ontology/Racecourse,242
http://dbpedia.org/dbtax/Honoree,241
http://dbpedia.org/dbtax/Mode,241
http://dbpedia.org/dbtax/Boletale,240
http://dbpedia.org/dbtax/Fallacy,240
http://dbpedia.org/dbtax/Hungarian,239
http://dbpedia.org/dbtax/Dacian,238
http://dbpedia.org/dbtax/Disc,238
http://dbpedia.org/dbtax/Electrodynamic,238
http://wikidata.dbpedia.org/ontology/Brewery,238
http://dbpedia.org/dbtax/Metropolitan,237
http://dbpedia.org/dbtax/Avionic,236
http://dbpedia.org/dbtax/Oxoanion,236
http://dbpedia.org/dbtax/Anticonvulsant,235
http://dbpedia.org/dbtax/Apostle,234
http://dbpedia.org/dbtax/Enamine,234
http://dbpedia.org/dbtax/Isotope,234
http://dbpedia.org/dbtax/Pack,234
http://wikidata.dbpedia.org/ontology/HorseTrainer,234
http://dbpedia.org/dbtax/Coating,233
http://dbpedia.org/dbtax/Rurikid,233
http://dbpedia.org/dbtax/Wildfire,233
http://dbpedia.org/dbtax/Cannabinoid,232
http://dbpedia.org/dbtax/Econometrician,232
http://dbpedia.org/dbtax/Antimicrobial,231
http://dbpedia.org/dbtax/Conjecture,231
http://dbpedia.org/dbtax/Table,231
http://wikidata.dbpedia.org/ontology/Vein,231
http://dbpedia.org/dbtax/Apologist,230
http://dbpedia.org/dbtax/Autobot,230
http://dbpedia.org/dbtax/Ornithischian,229
http://dbpedia.org/dbtax/Lactone,227
http://dbpedia.org/dbtax/Xylariale,227
http://dbpedia.org/dbtax/Hydride,226
http://dbpedia.org/ontology/Cycad,226
http://dbpedia.org/dbtax/Canon,225
http://wikidata.dbpedia.org/ontology/Colour,224
http://dbpedia.org/dbtax/Glossary,223
http://dbpedia.org/dbtax/Medicine,223
http://dbpedia.org/dbtax/Spaceport,223
http://dbpedia.org/ontology/Medicine,223
http://dbpedia.org/dbtax/Matrix,222
http://dbpedia.org/ontology/AnimangaCharacter,222
http://dbpedia.org/ontology/Ligament,222
http://dbpedia.org/dbtax/Battery,221
http://dbpedia.org/dbtax/Oxalidale,220
http://wikidata.dbpedia.org/ontology/AnimangaCharacter,220
http://dbpedia.org/dbtax/Boardsport,219
http://dbpedia.org/dbtax/Harpist,218
http://dbpedia.org/dbtax/Patristic,218
http://dbpedia.org/dbtax/Vodka,218
http://dbpedia.org/ontology/Vodka,218
http://dbpedia.org/dbtax/Freemason,217
http://dbpedia.org/dbtax/Tissue,217
http://dbpedia.org/dbtax/Wheel,217
http://dbpedia.org/dbtax/Mapping,216
http://dbpedia.org/dbtax/Server,216
http://dbpedia.org/dbtax/Sweetener,216
http://dbpedia.org/dbtax/Inquiry,215
http://dbpedia.org/dbtax/Nuncio,215
http://dbpedia.org/dbtax/Metallurgist,214
http://dbpedia.org/ontology/Spacecraft,214
http://dbpedia.org/dbtax/Creationist,213
http://dbpedia.org/dbtax/Hut,213
http://dbpedia.org/dbtax/Sacrament,213
http://dbpedia.org/dbtax/Turbine,213
http://dbpedia.org/dbtax/Bluewing,212
http://dbpedia.org/dbtax/Gynaecologist,210
http://dbpedia.org/dbtax/Internment,210
http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete,210
http://dbpedia.org/dbtax/Couple,209
http://dbpedia.org/dbtax/Defect,209
http://wikidata.dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete,209
http://dbpedia.org/dbtax/Clupeiforme,208
http://dbpedia.org/dbtax/Atom,206
http://dbpedia.org/dbtax/Manual,206
http://dbpedia.org/dbtax/Pharmaceutic,206
http://dbpedia.org/dbtax/Fault,205
http://dbpedia.org/dbtax/Psychometric,205
http://dbpedia.org/dbtax/Rally,205
http://dbpedia.org/dbtax/Numismatist,204
http://dbpedia.org/dbtax/Isolate,202
http://dbpedia.org/dbtax/Sanction,202
http://dbpedia.org/dbtax/Skateboarder,202
http://dbpedia.org/dbtax/Lagoon,201
http://dbpedia.org/ontology/Embryology,201
http://dbpedia.org/dbtax/Photovoltaic,200
http://dbpedia.org/dbtax/Watermill,200
http://dbpedia.org/ontology/Watermill,200
http://dbpedia.org/dbtax/Fastener,199
http://dbpedia.org/dbtax/Organophosphoru,199
http://dbpedia.org/ontology/Organophosphoru,199
http://dbpedia.org/dbtax/Processor,198
http://dbpedia.org/dbtax/Rajiforme,198
http://dbpedia.org/dbtax/Pharmacologist,197
http://dbpedia.org/dbtax/Burkholderiale,196
http://dbpedia.org/dbtax/Carbamate,196
http://dbpedia.org/dbtax/Effort,196
http://dbpedia.org/dbtax/Geophysicist,196
http://dbpedia.org/dbtax/Piperale,196
http://dbpedia.org/dbtax/Cnidarian,195
http://dbpedia.org/dbtax/Idiophone,195
http://dbpedia.org/dbtax/Lombard,195
http://dbpedia.org/dbtax/Lottery,195
http://dbpedia.org/dbtax/Celebration,194
http://dbpedia.org/dbtax/Immunologist,194
http://dbpedia.org/dbtax/Hieroglyph,193
http://dbpedia.org/dbtax/Parapsychologist,193
http://dbpedia.org/dbtax/Sulfate,193
http://dbpedia.org/dbtax/Compilation,192
http://dbpedia.org/dbtax/Projectile,192
http://dbpedia.org/ontology/Projectile,192
http://wikidata.dbpedia.org/ontology/Cycad,192
http://dbpedia.org/dbtax/Oligarch,191
http://dbpedia.org/dbtax/Opening,191
http://dbpedia.org/dbtax/Organiser,191
http://dbpedia.org/dbtax/Scooter,191
http://dbpedia.org/dbtax/Utensil,191
http://dbpedia.org/ontology/Organiser,191
http://dbpedia.org/dbtax/Imide,190
http://dbpedia.org/dbtax/Inequality,190
http://dbpedia.org/dbtax/Membranophone,190
http://dbpedia.org/dbtax/Clarinet,189
http://dbpedia.org/dbtax/Manoeuvre,189
http://dbpedia.org/dbtax/Nitrile,189
http://www.wikidata.org/entity/Q16266334,189
http://dbpedia.org/dbtax/Barrio,188
http://dbpedia.org/dbtax/Forgery,188
http://dbpedia.org/dbtax/Marque,187
http://wikidata.dbpedia.org/ontology/Embryology,187
http://dbpedia.org/dbtax/Handgun,186
http://dbpedia.org/dbtax/Spill,186
http://dbpedia.org/dbtax/Ultramarathon,186
http://dbpedia.org/dbtax/Conquistador,185
http://wikidata.dbpedia.org/ontology/Ligament,185
http://dbpedia.org/dbtax/Pinale,184
http://dbpedia.org/ontology/CanadianFootballTeam,184
http://dbpedia.org/dbtax/Cookbook,183
http://dbpedia.org/dbtax/Teratogen,183
http://dbpedia.org/dbtax/Chocolatier,182
http://dbpedia.org/dbtax/Dermatologist,182
http://dbpedia.org/dbtax/Harpsichordist,182
http://dbpedia.org/dbtax/Lamp,182
http://dbpedia.org/dbtax/Textbook,182
http://dbpedia.org/dbtax/Gadiforme,181
http://dbpedia.org/dbtax/Oboist,180
http://wikidata.dbpedia.org/ontology/CanadianFootballTeam,180
http://dbpedia.org/dbtax/Nunnery,179
http://dbpedia.org/dbtax/Courtesan,178
http://dbpedia.org/dbtax/Lutenist,178
http://dbpedia.org/dbtax/E-book,177
http://dbpedia.org/dbtax/Semitologist,177
http://dbpedia.org/dbtax/Criminologist,176
http://www.wikidata.org/entity/Q1353183,176
http://www.wikidata.org/entity/Q8928,176
http://dbpedia.org/dbtax/Bildungsroman,175
http://dbpedia.org/dbtax/Flavonoid,175
http://dbpedia.org/dbtax/Analyzer,173
http://dbpedia.org/dbtax/Carriage,173
http://dbpedia.org/dbtax/Detainee,173
http://dbpedia.org/dbtax/Marina,173
http://dbpedia.org/dbtax/Anatolian,172
http://dbpedia.org/dbtax/Matter,172
http://dbpedia.org/dbtax/Add-on,171
http://dbpedia.org/dbtax/Benzenediol,171
http://dbpedia.org/dbtax/Sulfonamide,171
http://dbpedia.org/dbtax/Confucianist,170
http://dbpedia.org/dbtax/Nucleoside,170
http://dbpedia.org/dbtax/Switch,170
http://dbpedia.org/dbtax/Obstetrician,168
http://dbpedia.org/ontology/RailwayTunnel,168
http://wikidata.dbpedia.org/ontology/RoadJunction,168
http://dbpedia.org/dbtax/Declaration,167
http://dbpedia.org/dbtax/Glycoprotein,167
http://dbpedia.org/dbtax/Theatrologist,167
http://dbpedia.org/dbtax/Tractor,167
http://dbpedia.org/dbtax/Cycle,165
http://dbpedia.org/dbtax/Ichthyologist,165
http://dbpedia.org/dbtax/Japanologist,165
http://www.wikidata.org/entity/Q44377,164
http://dbpedia.org/dbtax/Polyol,163
http://dbpedia.org/dbtax/Motto,161
http://dbpedia.org/dbtax/Polysaccharide,161
http://dbpedia.org/dbtax/Revolt,161
http://dbpedia.org/dbtax/Sexologist,161
http://dbpedia.org/ontology/Polysaccharide,161
http://dbpedia.org/dbtax/Chromodynamic,160
http://dbpedia.org/dbtax/Ophidiiforme,160
http://www.wikidata.org/entity/Q373085,160
http://dbpedia.org/dbtax/Diazine,159
http://dbpedia.org/dbtax/Nanomaterial,159
http://dbpedia.org/dbtax/Vicariate,159
http://dbpedia.org/ontology/Constellation,159
http://dbpedia.org/ontology/Vicariate,159
http://dbpedia.org/dbtax/Dravidian,158
http://dbpedia.org/dbtax/Keyboard,158
http://dbpedia.org/dbtax/Particle,158
http://dbpedia.org/dbtax/Viaduct,158
http://wikidata.dbpedia.org/ontology/RailwayTunnel,158
http://dbpedia.org/dbtax/Transistor,157
http://dbpedia.org/dbtax/Hairdresser,156
http://www.wikidata.org/entity/Q2870166,156
http://dbpedia.org/dbtax/Epidemiologist,155
http://dbpedia.org/dbtax/Flagellate,155
http://dbpedia.org/ontology/Flagellate,155
http://dbpedia.org/dbtax/Africanist,154
http://dbpedia.org/dbtax/Business,154
http://dbpedia.org/dbtax/Chiton,154
http://dbpedia.org/dbtax/Duty,154
http://dbpedia.org/ontology/BeachVolleyballPlayer,154
http://dbpedia.org/dbtax/Barque,153
http://dbpedia.org/dbtax/Diazole,153
http://dbpedia.org/dbtax/Nutritionist,153
http://wikidata.dbpedia.org/ontology/BeachVolleyballPlayer,153
http://dbpedia.org/dbtax/Antianginal,152
http://dbpedia.org/dbtax/Autobahn,152
http://dbpedia.org/dbtax/Carboxamide,152
http://dbpedia.org/dbtax/Etruscan,152
http://dbpedia.org/dbtax/Rhyme,151
http://dbpedia.org/dbtax/Unification,151
http://dbpedia.org/dbtax/Virologist,151
http://dbpedia.org/ontology/Guitarist,151
http://dbpedia.org/ontology/Instrumentalist,151
http://wikidata.dbpedia.org/ontology/Guitarist,150
http://wikidata.dbpedia.org/ontology/Instrumentalist,150
http://dbpedia.org/dbtax/Antiseptic,149
http://dbpedia.org/dbtax/Denier,149
http://dbpedia.org/dbtax/Pseudomonadale,149
http://dbpedia.org/ontology/Valley,149
http://dbpedia.org/dbtax/Antihistamine,148
http://dbpedia.org/dbtax/Orthography,148
http://dbpedia.org/dbtax/Plasma,148
http://dbpedia.org/dbtax/Anniversary,147
http://dbpedia.org/dbtax/Commissariat,147
http://dbpedia.org/dbtax/Biometric,146
http://dbpedia.org/dbtax/Minivan,146
http://dbpedia.org/dbtax/Phenylpropanoid,146
http://dbpedia.org/dbtax/Pizzeria,146
http://dbpedia.org/dbtax/Spaceplane,146
http://dbpedia.org/dbtax/Ailment,145
http://dbpedia.org/dbtax/Felid,145
http://dbpedia.org/dbtax/Preparation,145
http://dbpedia.org/dbtax/Reflex,145
http://dbpedia.org/dbtax/Bibliophile,144
http://dbpedia.org/dbtax/Hellenist,143
http://dbpedia.org/dbtax/Lemma,143
http://dbpedia.org/dbtax/Sausage,143
http://dbpedia.org/dbtax/Tulku,143
http://dbpedia.org/dbtax/Detector,142
http://dbpedia.org/dbtax/Transform,141
http://dbpedia.org/dbtax/Appetizer,140
http://dbpedia.org/dbtax/Mould,140
http://dbpedia.org/dbtax/Request,140
http://dbpedia.org/dbtax/Tourer,139
http://dbpedia.org/dbtax/Lagomorph,138
http://dbpedia.org/dbtax/Pneumatic,138
http://dbpedia.org/dbtax/Thioether,138
http://dbpedia.org/dbtax/Usurper,138
http://dbpedia.org/dbtax/Arabist,137
http://dbpedia.org/dbtax/Encyclical,137
http://dbpedia.org/dbtax/Mandolinist,137
http://dbpedia.org/dbtax/Modulator,137
http://dbpedia.org/dbtax/Santalale,137
http://dbpedia.org/dbtax/Scientologist,137
http://dbpedia.org/dbtax/Tablet,137
http://dbpedia.org/dbtax/Woodcarver,137
http://wikidata.dbpedia.org/ontology/Spacecraft,137
http://dbpedia.org/dbtax/Nootropic,136
http://dbpedia.org/dbtax/Platonist,136
http://dbpedia.org/dbtax/Risk,136
http://dbpedia.org/dbtax/Amphitheater,135
http://dbpedia.org/dbtax/Cleric,135
http://dbpedia.org/dbtax/Midwife,135
http://wikidata.dbpedia.org/ontology/Asteroid,134
http://dbpedia.org/dbtax/Forger,133
http://dbpedia.org/dbtax/Optician,133
http://www.wikidata.org/entity/Q7187,133
http://dbpedia.org/dbtax/Jewel,132
http://dbpedia.org/dbtax/Macrocycle,132
http://dbpedia.org/dbtax/Pathway,132
http://dbpedia.org/dbtax/Phonology,132
http://dbpedia.org/dbtax/Well,132
http://dbpedia.org/dbtax/Aulopiforme,131
http://dbpedia.org/dbtax/Alkyne,130
http://dbpedia.org/dbtax/Charge,130
http://dbpedia.org/dbtax/Lophiiforme,130
http://dbpedia.org/dbtax/Micronation,130
http://dbpedia.org/dbtax/Propellant,130
http://dbpedia.org/dbtax/Transition,130
http://dbpedia.org/dbtax/Acetal,127
http://dbpedia.org/dbtax/Deficiency,127
http://dbpedia.org/dbtax/Firmicute,127
http://dbpedia.org/dbtax/Hijacking,127
http://dbpedia.org/dbtax/Plug,127
http://wikidata.dbpedia.org/ontology/Valley,127
http://dbpedia.org/dbtax/Herpetologist,126
http://dbpedia.org/dbtax/Historiographer,126
http://dbpedia.org/dbtax/Lithic,126
http://dbpedia.org/dbtax/Aldehyde,125
http://dbpedia.org/dbtax/Cape,125
http://dbpedia.org/dbtax/Cheminformatic,125
http://dbpedia.org/dbtax/Generator,125
http://dbpedia.org/dbtax/Libertadore,125
http://dbpedia.org/dbtax/Tensor,125
http://dbpedia.org/ontology/Generator,125
http://dbpedia.org/dbtax/Impresario,124
http://dbpedia.org/dbtax/Summit,124
http://dbpedia.org/dbtax/Actinide,123
http://dbpedia.org/dbtax/Combination,123
http://dbpedia.org/dbtax/Extremophile,123
http://dbpedia.org/dbtax/Kernel,123
http://dbpedia.org/dbtax/Squaliforme,123
http://wikidata.dbpedia.org/ontology/FormulaOneTeam,123
http://dbpedia.org/dbtax/Alkane,122
http://dbpedia.org/dbtax/Brandy,122
http://dbpedia.org/dbtax/Slum,122
http://dbpedia.org/dbtax/Organoiodide,121
http://dbpedia.org/dbtax/Sim,121
http://dbpedia.org/dbtax/Tectosilicate,121
http://dbpedia.org/ontology/Organoiodide,121
http://dbpedia.org/dbtax/Anesthetic,120
http://dbpedia.org/dbtax/Gamebook,120
http://dbpedia.org/dbtax/Pogrom,120
http://dbpedia.org/ontology/Gamebook,120
http://dbpedia.org/ontology/Sea,120
http://dbpedia.org/dbtax/Mnemonic,119
http://dbpedia.org/dbtax/Hazzan,118
http://dbpedia.org/dbtax/Mammalogist,118
http://dbpedia.org/ontology/Mammalogist,118
http://dbpedia.org/dbtax/Contest,117
http://dbpedia.org/dbtax/Invariant,117
http://dbpedia.org/dbtax/Pseudophysic,117
http://dbpedia.org/ontology/Contest,117
http://dbpedia.org/dbtax/Dock,116
http://dbpedia.org/dbtax/Stele,116
http://dbpedia.org/dbtax/Alismatale,115
http://dbpedia.org/dbtax/Fatality,115
http://dbpedia.org/dbtax/Howitzer,115
http://dbpedia.org/dbtax/Lubricant,115
http://dbpedia.org/dbtax/Sighting,115
http://dbpedia.org/dbtax/Buffalo,114
http://dbpedia.org/dbtax/Herbicide,114
http://dbpedia.org/dbtax/Placoderm,114
http://dbpedia.org/dbtax/Voivodeship,114
http://dbpedia.org/ontology/VolleyballLeague,114
http://dbpedia.org/dbtax/Carcinologist,113
http://dbpedia.org/dbtax/Coolant,112
http://dbpedia.org/dbtax/Polypodiale,112
http://dbpedia.org/ontology/ClubMoss,112
http://dbpedia.org/ontology/SpeedwayTeam,112
http://wikidata.dbpedia.org/ontology/SpeedwayTeam,112
http://dbpedia.org/dbtax/Analytic,111
http://dbpedia.org/dbtax/Macropod,111
http://dbpedia.org/dbtax/Sympathomimetic,111
http://dbpedia.org/dbtax/Directive,110
http://dbpedia.org/dbtax/Heuristic,110
http://dbpedia.org/dbtax/Parasympathomimetic,110
http://dbpedia.org/dbtax/Magnoliale,109
http://dbpedia.org/dbtax/Medium,109
http://dbpedia.org/dbtax/Multihull,109
http://dbpedia.org/dbtax/Resin,109
http://wikidata.dbpedia.org/ontology/ClubMoss,109
http://wikidata.dbpedia.org/ontology/VolleyballLeague,109
http://dbpedia.org/dbtax/Catechol,108
http://dbpedia.org/dbtax/Iranologist,108
http://dbpedia.org/dbtax/Buzzword,107
http://dbpedia.org/dbtax/Carboniferou,107
http://dbpedia.org/dbtax/Euphoriant,107
http://dbpedia.org/dbtax/Illuminator,107
http://dbpedia.org/dbtax/Microcar,107
http://dbpedia.org/dbtax/Scythian,107
http://dbpedia.org/dbtax/Vestment,106
http://dbpedia.org/ontology/WaterRide,106
http://dbpedia.org/dbtax/Anomaly,105
http://dbpedia.org/dbtax/Collision,105
http://dbpedia.org/dbtax/Hispanist,105
http://dbpedia.org/dbtax/Phyllosilicate,105
http://dbpedia.org/dbtax/Landslide,104
http://dbpedia.org/dbtax/Multisport,104
http://dbpedia.org/dbtax/Quinone,104
http://dbpedia.org/dbtax/Tannin,104
http://dbpedia.org/dbtax/Ufologist,103
http://www.wikidata.org/entity/Q947873,103
http://dbpedia.org/dbtax/Orphanage,102
http://dbpedia.org/dbtax/Proto-language,102
http://dbpedia.org/ontology/Orphanage,102
http://dbpedia.org/dbtax/Benzodiazepine,101
http://dbpedia.org/dbtax/Epigenetic,101
http://dbpedia.org/dbtax/Lodge,101
http://dbpedia.org/dbtax/Whisky,101
http://dbpedia.org/dbtax/Immunosuppressant,100
http://dbpedia.org/dbtax/Interferometer,100
http://dbpedia.org/dbtax/Jaw,100
http://dbpedia.org/dbtax/Olympian,100
http://dbpedia.org/dbtax/Proteomic,100
http://dbpedia.org/ontology/LaunchPad,100
http://dbpedia.org/dbtax/Commissar,99
http://dbpedia.org/dbtax/Famine,99
http://dbpedia.org/dbtax/Heracle,99
http://dbpedia.org/dbtax/Quadjet,99
http://dbpedia.org/dbtax/Saccharomycete,99
http://dbpedia.org/dbtax/Madrassa,98
http://dbpedia.org/dbtax/Obelisk,98
http://dbpedia.org/dbtax/Pandanale,98
http://dbpedia.org/dbtax/Thyreophoran,98
http://dbpedia.org/dbtax/Wedding,98
http://dbpedia.org/dbtax/Androgen,97
http://dbpedia.org/dbtax/Minicomputer,97
http://dbpedia.org/dbtax/Osmeriforme,97
http://dbpedia.org/dbtax/Serpent,97
http://dbpedia.org/dbtax/Velodrome,97
http://dbpedia.org/dbtax/Concertmaster,96
http://dbpedia.org/dbtax/Ethologist,96
http://dbpedia.org/dbtax/Molosser,96
http://dbpedia.org/dbtax/Pagoda,96
http://schema.org/SeaBodyOfWater,96
http://dbpedia.org/ontology/Murderer,95
http://dbpedia.org/dbtax/Canard,94
http://dbpedia.org/dbtax/Funeral,94
http://dbpedia.org/dbtax/Herbalist,94
http://dbpedia.org/dbtax/Maar,94
http://dbpedia.org/dbtax/Pen,94
http://dbpedia.org/dbtax/Projection,94
http://dbpedia.org/dbtax/Psychophysic,94
http://dbpedia.org/dbtax/Sacramental,94
http://dbpedia.org/ontology/Projection,94
http://wikidata.dbpedia.org/ontology/Murderer,94
